N,P,K,temperature,humidity,ph,rainfall,label
87.61579314517462,31.179364195232967,53.98231196727128,24.395302726436356,80.81759031948872,6.810367936160166,288.130860079772,rice
62.44311839419455,38.30632944441611,54.18603839379184,25.237817832685607,81.84521019356377,5.814023985005066,205.5708154187073,rice
79.38091940764085,48.54764314590888,41.067409187093176,23.237743012932036,87.47470938133756,5.555024804335897,187.8655416516031,rice
88.5339834353821,56.856205130615976,45.35032326346998,23.72479439685721,81.07172011339776,6.171118550235182,229.89258996825347,rice
69.69882014538919,38.07729692848143,41.31852489313868,20.140498384444086,83.22079165583179,5.817172010494817,199.12460282668718,rice
64.79048527277004,56.71581842219685,47.80777360662146,24.753716234011428,87.89171238607338,6.247663298393586,163.03804321311355,rice
81.48426167274191,47.60523354062637,52.3631842255299,23.021616823607754,81.27580302795563,5.925663858698087,204.46234445979525,rice
85.83668965326405,47.12334914006736,40.68290177693539,26.90560674155086,86.05774819356887,5.855840187603992,165.26737089306056,rice
66.11436556737328,37.37873185153524,34.82044119778667,21.30596916835914,82.85095168693847,5.760060392942132,284.5148136939638,rice
63.20934982646569,45.73534168710764,42.31190480968985,26.876650318360245,81.12038902168052,6.096783398568612,295.42056499130535,rice
94.62028503575921,54.512162128478394,37.7370848113482,21.19621311173046,86.68643219924431,6.894063983691378,233.51443395208946,rice
82.864507578796,38.399372809808526,53.084787995758106,21.309306239902664,83.23679236404243,6.138154657924625,226.14155680266825,rice
69.69638929660321,33.445104742176106,48.31860127324897,22.02041387268179,85.81238221422612,5.731544072911303,222.17101527822263,rice
81.30357730206343,51.55470610467281,60.098128345817614,19.209732092450768,56.267499409455354,7.479920464779891,66.11769224873615,maize
92.3949778341854,57.63921964291291,70.44508166671788,24.842050739007178,66.91277481215688,6.443152377100317,70.59204570736343,maize
73.95473066171981,77.88587432743478,74.91858223363187,26.68524219599861,57.485944469710894,6.961734950407289,96.91702284105189,maize
67.24932264662641,51.99488802100333,72.23361947870177,23.170258018619208,71.83657553516544,5.779544753252579,89.76336559299452,maize
68.06509280190978,54.90967828597113,54.92797393792979,25.33117248208244,68.303944413924,6.546130849538239,67.94152420617513,maize
95.08802163252433,61.77335322267906,74.49798318414732,21.952214177131964,62.53888858849815,6.425359571339213,65.0688937082071,maize
89.90437520705004,65.08161170277438,56.96638085440452,26.096171159471115,62.67782442746423,6.587105722227977,95.32360554822735,maize
84.96951983655968,53.50694122125092,78.19496370840426,23.64937247764276,61.69811229314172,5.778544145326775,89.7012594635148,maize
84.80291023714054,66.00383275928965,76.81677749152873,25.09737490102078,58.033497594655024,6.123444135591097,62.424456990723286,maize
89.75785170290708,51.00597304207338,67.0966905461395,24.862128171666214,72.53531273523498,6.184163497431815,91.06286523360063,maize
64.42526947820829,75.39356875203555,53.824659869959476,21.575585615043305,70.94590731559107,5.799834854697547,61.462569761632075,maize
88.89010273572265,71.60109609638224,69.23442898655892,24.2455360002039,65.85448886695193,6.0035981178139055,67.28479967519597,maize
67.26390867205703,77.25351684000884,67.50175384298362,21.60766275087276,64.24011607288266,7.39456667922363,57.66757015580401,maize
83.44919328067189,65.17666036653398,68.34362706303943,18.162991654387564,72.44247817888302,7.364236564967225,78.25665917946044,maize
87.8660329550757,77.67498143531887,71.21715902940196,19.37285138622835,66.52576720333626,6.713430092765712,71.2065335651193,maize
89.45776942498891,78.03101044307044,77.76705538720329,22.05755434263719,57.264760916815106,7.469682397924669,91.94490432229671,maize
64.98650724813068,77.62525647852117,76.09689086186384,22.669542514134648,66.82550871489859,6.298005407740261,52.73808194110157,maize
73.40788966583604,74.08560345794035,50.138960690138084,21.001492545220298,62.96337387181887,6.5747912058758455,95.99278082063802,maize
73.85383977463844,60.40859605688683,72.12503744329246,22.069961468008266,59.49209645879964,6.404879032265387,57.04285101898999,maize
67.05547946024893,64.95103318218439,62.56776348513644,26.2336131096129,62.24787798233266,6.661176700556087,81.61321439597651,maize
60.523778263533345,69.90612116050131,55.34107900609254,26.649632857225097,57.97325455506226,6.329248247454047,54.26748340393219,maize
99.87497007383789,65.06585030993728,67.86155051960131,18.603688296495847,69.99920940798356,5.919811186191172,94.90271447203568,maize
68.20558561928028,55.720631619909994,51.09649003544285,22.248602505989993,66.29682266525234,5.631417278856705,88.77638083475053,maize
78.13155338992111,65.7317080798274,63.222882408146845,21.606867547877933,66.19280662616436,5.810480491861425,59.09640652476355,maize
94.47142484054069,78.38346386400897,61.19927948839259,20.436702058291985,67.87999086478031,6.317468342196193,51.26931778301724,maize
66.24610389464762,71.47916686542193,69.76771825730454,18.24386393253135,59.43944323865899,5.962149593176143,83.59463717993643,maize
60.788421510174565,53.123257459537214,73.99748256119568,19.606901958489004,68.0549221570375,5.976365562093453,54.97206963796726,maize
69.72688763997816,71.66800795566978,75.67089404318857,25.471978781102926,62.943670592369095,6.836170273141292,60.24921477079105,maize
71.72590921044053,76.89007455563359,50.39005770532208,18.76957677769021,59.157725102920544,5.553064407747639,59.071771754489866,maize
83.32166243878768,62.642736517774935,76.78015133230925,25.356992055645968,61.83634703395752,6.018846866862585,68.98462040836334,maize
83.6117977005923,58.041909224686286,68.72446723547402,21.684704869721163,66.0409436170396,6.372253058270633,64.72328797709588,maize
97.93813227848626,72.90817382479283,54.203395272993575,25.816211783081215,64.74862396499027,7.289104453788183,89.99276279736577,maize
77.00854017876934,50.67407924960352,58.060320781548384,22.874707931947803,67.66956439652294,6.015775370866405,56.96780370364121,maize
93.39720947197196,79.53206542110657,65.77070546908058,19.545113572634733,60.44614653038738,5.536781353094933,95.71494032802495,maize
64.71004331560565,67.2954942654276,58.22165662061618,22.98760202264214,68.02840776703728,7.159483607414403,60.32106358803016,maize
60.43983314633922,54.10656890206422,77.00055925544315,25.865010698062637,66.94826204340616,6.701033720867307,83.25183372731277,maize
67.01485114493798,77.4323583777488,62.56311574676219,21.448246754245478,65.37835410565675,5.59393193355011,58.31416843780397,maize
89.52134465705481,52.483960037753796,68.09456328399165,20.20814198713189,62.78591228083953,6.0773874735414,67.78363582324747,maize
88.76183620736981,58.91365146869525,66.99213920890692,22.284453619791897,68.27342330725295,7.373659478649516,86.62860486051252,maize
68.59761514363026,50.93549405183854,57.867921328994754,23.355701376302292,56.02851626968501,6.492732494402473,79.84214244584446,maize
73.36975563267843,73.12736611237466,53.19794759401316,18.67624003562228,69.56377512407207,6.490982632412397,84.4201198213868,maize
77.39309354414985,57.3920609971732,74.573069530226,25.194742910720812,68.89392941708854,6.044290274459925,79.51153334345435,maize
74.43895587760107,52.747462199799024,77.51940726386728,19.23136767827065,74.00474707641605,6.392011545915912,59.25664644193098,maize
81.67603789513433,76.18837507629225,71.96674659228684,25.25905033075305,68.17566733421435,6.884553129035705,92.45978257826596,maize
69.98672035436743,64.68274890929422,56.636283254588065,26.889012071969823,73.88118679373227,5.578853622737012,85.27875862578442,maize
97.00993269662663,55.417260353820005,67.03835691657889,26.239394678292378,55.67891957171598,6.89484053449368,64.86745036862754,maize
96.97584781506121,79.13174735496104,78.32799467340303,22.267927949917173,72.24085301978627,7.189098797070141,65.95502366216279,maize
93.1566189660271,51.11022904146478,67.8880963544616,20.07007953558933,57.41133771554558,5.653906403258418,84.81443879390699,maize
73.59499855072265,71.74300314586284,51.96069022396827,20.837613040475492,65.78982584750675,7.081446329677927,65.9376251466035,maize
85.03565505748037,76.57933244708562,68.47589564546914,20.096635272782706,55.48801563113076,7.24019774780186,51.063470542519354,maize
94.98806690736798,65.86811402081636,78.17203095538689,25.189049121962988,74.95868221066675,6.20142363090342,88.35941444655634,maize
76.07723654436968,64.39626860911727,68.8251638965511,25.86309402767705,74.6816693839859,7.036546827729037,70.8883391083667,maize
76.85428009108281,72.12746904766675,57.16331437304907,18.99426701818255,62.092443152815534,6.074477983308164,64.81540602279951,maize
69.3443100419964,51.26279568909086,50.53621804200242,26.88950150762428,63.55546267471725,6.268653294319363,83.9823641346535,maize
68.73015551460257,78.49883551850675,73.59035043246656,18.804699020810336,63.35161551569857,7.258236615124329,97.2366011145705,maize
78.69606044999479,68.40234167632123,55.01101838276226,26.92051763523279,59.63343402766887,7.385463548270251,82.48233244961843,maize
84.30947179515437,65.38065533049526,56.92009435153276,19.588752288049573,59.409724181403504,5.872876524288509,88.97922367833766,maize
74.00501036666921,51.73528029690189,79.07307890422433,25.954072964670832,73.55504566390425,7.489815645292871,58.69476246097437,maize
75.84968075610635,72.74715427112274,70.88061854161377,19.385063157058696,71.31666249981235,5.948881143673321,61.19088074113115,maize
81.47897691573654,67.7881980452511,67.40258623513434,18.823381536579795,72.5492172526076,6.031200085177412,56.47574606414021,maize
95.54992319475909,78.6695449468926,75.86382851796353,25.2856446725239,68.10483961278044,6.601714741218279,54.34933799557051,maize
76.33812852282794,61.18065551036942,57.79261351280979,24.510781023197264,64.91751470157541,5.662092431815296,61.009160097490565,maize
87.33035054638384,52.283925784709005,75.53620742146306,22.45631874312577,64.61173154653297,6.684815569319035,91.23404829625746,maize
73.91236831608772,70.3404845767719,66.97195891987373,20.403254431524793,72.57259972710315,7.094852043213856,82.92259173292128,maize
94.02326916376967,76.01882602879407,71.25088930145104,25.533119955273047,68.94942923338567,6.860281543520601,80.93056891075922,maize
90.10866558230565,54.75815315879221,76.42612277596785,25.846591749707088,55.58494566069118,7.151633501129526,56.44349337367226,maize
73.40475417036568,72.30524768874824,54.82279688144925,25.361703217071558,71.64268355915485,6.514935467521672,50.31929358584168,maize
71.48152532699652,68.50780755127226,79.43558534082271,23.686321743150017,60.196071621283195,6.768011406199223,76.99926898579278,maize
91.19381580604575,53.20941916480875,72.83083707506084,22.87139920808499,74.25984007717989,6.183744332077373,81.6310946566974,maize
97.2811242204007,53.07529183972038,78.11685461709354,24.19097150070732,56.35674118210344,6.101927133893632,85.40860443226407,maize
62.69402405875087,67.4651138052882,60.3764917085887,23.588239659907295,55.91484067625026,7.2430736123047526,98.67444845886985,maize
98.75511421142767,72.48955495228773,53.90258720391896,24.824368763361203,55.49173832917603,5.5442471030579945,66.18051095747705,maize
79.54572761618664,73.1122225342338,70.49886129819515,22.013124357390737,60.47253332563332,7.494249000315422,71.30906511179865,maize
78.05548097318702,54.90871463575007,73.84428646249788,24.2431400320334,59.41539225577521,5.664762091231685,84.02496510373565,maize
86.1804485712454,58.19778580994628,78.5259068675123,19.3595210260281,63.64669602085204,7.387231840335198,70.98636584630611,maize
85.54103790656342,61.92783193888383,58.2264560704601,26.855798831638452,63.18668012630086,7.288198407358269,61.49773029455431,maize
68.52418816100334,50.93402248653534,69.55000476127655,21.31673709351385,72.28716499679274,6.446419813383114,98.40967139573608,maize
67.42102062812485,76.05869503866832,73.29790558375225,24.938296601796466,71.89566456233776,7.022047981885998,81.31101608157077,maize
65.2497951072955,50.975785384737556,77.6254354344706,23.549852830686643,70.93074581952352,6.4630447030251,55.86540944811972,maize
65.00743168810202,70.56695861686914,62.90917684698388,19.80472254030303,64.83189093482873,5.628417874150268,79.09857009571994,maize
70.75973617740391,73.92677301911564,59.31085876770722,22.09698134173621,55.232410798162014,5.644893775589118,69.62467782033424,maize
79.19755338868494,68.0006164435791,58.7498773612791,24.254836975138883,72.2024479437841,7.0597019777867,51.980941267417855,maize
79.22027789031316,53.147905352545244,57.26135047587582,26.87996333940432,57.84991085803026,6.497776306902712,80.90778671590596,maize
88.09859882176416,66.78946050460742,50.29312542257551,20.938151774195926,65.35423286769424,5.675732998289667,67.53134656045904,maize
61.328124351654665,52.35735491465062,61.90769828604788,19.194441786387543,66.35081696523116,6.878929938274531,90.02933495545415,maize
68.0060097697924,55.024477467772094,53.13703521003201,23.72787224589273,69.12951452973802,5.563172289651284,96.81061231218449,maize
62.0788513460589,66.23889005903212,71.27181558352748,25.83872211371477,69.28173864264855,7.103456166139583,66.97250962714031,maize
92.5930045498605,52.40344539154025,76.84449968181583,22.928331385383625,71.34595539924987,6.4046365690366,82.17888475982625,maize
81.05610643744453,71.94768565265996,52.44889946091769,18.543168755915076,59.94206468020293,5.819089360226377,93.58917832961009,maize
68.76855949432178,79.27595767457393,60.10687375313321,19.639061241198295,70.79397014284959,6.817415551001752,74.90978582265694,maize
82.21454203750525,71.57605334816792,56.853642239938964,26.967005244510677,74.49586324293566,6.800651372693874,59.97712254645725,maize
87.20912969725165,52.165952269375275,50.91957506617418,20.319145996600923,64.25245913478632,7.236545010816761,86.3584534883154,maize
89.70826084799924,62.764800033442256,60.378049776408886,21.339348866861425,74.75299127472115,5.580218382824965,93.35157480612243,maize
83.14701634289574,63.158462575687714,71.7577298124541,22.380020472822324,72.46846476163321,7.3014037280225175,71.08604634367276,maize
71.07311188940207,67.77050985780087,77.37090036850073,19.895959701050998,67.45933167126965,6.763120440185041,86.65565112076405,maize
65.2627074050904,71.47474894046266,77.27097561996924,19.61714797983218,59.75086649847755,7.442790188083279,59.04884763547449,maize
94.17540373478317,64.76833569344105,57.41693223209531,25.836749111452605,63.90610510005331,6.529634707859381,67.96166846998828,maize
83.71803405739709,54.90571617755069,61.73244609955282,26.724710901017588,60.16266865402255,6.813473329082584,66.25950321123474,maize
90.93892502746402,53.92620982155049,79.09463135235634,22.084105872452753,59.72100926692928,5.646993494660025,58.48789525437704,maize
80.79095794224071,60.11009529293859,74.86650097647828,21.877987712956255,59.9742854517526,6.73428997320806,85.33886084427229,maize
6.681676316037994,65.02857648864953,61.10014280800629,23.154814105459483,21.301849803839858,6.449261751499628,63.76681795876789,chickpea
32.22680611800213,77.56063093190257,86.04813841539776,19.440888470257377,15.231115813375007,6.039499223033979,32.28347424357259,chickpea
21.24678112004128,88.09817076884885,61.180306220055286,18.85476939807019,18.97418931111779,7.36775003505581,42.64624419907002,chickpea
20.289392347535696,61.24718577151177,64.45029602886267,24.90641086071193,24.6163056607965,5.509879961868819,68.07247141692956,chickpea
25.564797512620014,86.03754883560066,73.64219566901578,21.60917220005475,19.377312382826123,6.833728515092209,35.586050190252514,chickpea
1.198943594907118,69.23789824773573,81.1404228820994,19.41297416486064,21.40775676657409,7.439824092214541,33.75602863157673,chickpea
26.90408472900505,73.31250657913714,86.04426763132517,19.2400485261317,21.61888547448781,7.17623057929622,67.78456877896093,chickpea
27.329921131585834,74.91524292025282,78.53541720603641,24.082334891351028,20.276707213027127,5.560774119393674,67.23794782027912,chickpea
27.581070041262446,80.29540157331739,66.47025457193152,22.6121982916286,18.332508462195744,6.802465954082984,34.26372121231963,chickpea
26.313812184121442,89.98241177311999,61.44636116581668,24.84021928954922,18.475987567951577,7.241506900674518,61.29541936233094,chickpea
22.68065043946671,82.1534762775398,86.35546683904043,20.828982251557232,17.597364777195626,6.835186771127169,62.31383767765034,chickpea
30.49140539106463,83.93440946575903,73.06749944438799,23.724839513225152,15.322299609076692,6.588978195921699,30.230346419924864,chickpea
12.983433196010811,70.99384604614194,71.88518074827766,22.868270446829037,18.274139113973803,6.397387245245062,39.5017652349731,chickpea
14.930071665173603,66.81808881789455,62.19587771305331,22.224140153669644,21.350340784105178,6.738980692019229,48.5397617520229,chickpea
15.191431207169192,85.90000948715476,75.57245355408654,21.354273143408115,14.282062723870792,6.182495655252312,45.20782475143428,chickpea
15.95291123587602,77.40517107681997,76.00807640180635,22.255335649554112,22.41371587696341,7.125971477432187,58.724923049059775,chickpea
38.22094783819739,60.54697748029085,65.87333957050639,18.052940124846995,21.122221855700634,7.296061097899974,39.739291863051974,chickpea
37.081381791852266,61.80802170868682,88.03308080416542,20.461358810677442,15.115629112941381,6.4717435183726515,40.27106270882032,chickpea
11.394916078476914,69.2186989477886,84.0907769349799,21.774128936726783,17.42438469071604,6.720667566621836,58.64602696892774,chickpea
10.90496002934135,72.40647304576055,63.656582800108424,19.26804544674276,21.49229639361481,5.862876695391254,51.006535346682405,chickpea
28.36185046889731,63.206307692842316,77.01936658886711,19.795939485909546,24.59219562761338,6.467091293439849,62.23970199100633,chickpea
22.00906168625047,61.302375985644574,78.99454126782067,24.6598233954466,20.617730021609642,7.13837771885358,65.36825853393631,chickpea
9.123190877957299,66.3613451972468,78.32942966552974,20.877199288646935,23.238474331533922,7.300046246796022,44.136855172108724,chickpea
9.474822358979281,83.41576545731586,68.24418106644409,23.758300229595747,18.66112079013639,6.835099798582941,33.82141255338673,chickpea
24.95437298706292,73.55303036211687,77.59825389526422,19.176099454214043,22.105611194386004,7.225594155086457,38.669592003631024,chickpea
3.828582220806469,60.709157581390095,79.25914501329798,22.249658252621465,20.01367153985477,5.963894192231951,45.63623983622058,chickpea
23.779053407446924,74.90300576577508,89.63356560644662,18.955078267897132,21.646590094523532,6.308637536208584,47.12798459702459,chickpea
28.70391062632705,80.77308453973109,89.73767981106565,18.898760026178877,15.14520614322583,6.948677634257482,53.13547668025636,chickpea
10.966426662392234,62.3825810696696,62.56974748789292,24.25933612264883,16.11054057190617,6.146743124231041,39.066256089079516,chickpea
14.199852233277493,62.0827152823828,75.5717937272481,18.473287945145504,22.803921586045977,5.967424163820866,51.60047658418043,chickpea
35.20316350245833,79.52632107141582,75.98873359654006,20.27033627180763,17.663021043640178,6.83897391039638,69.7655744488467,chickpea
26.473567593975144,76.73350252110075,81.91951530717739,21.256439285986026,14.661565768608638,6.62459363175582,68.3050113802152,chickpea
7.012117694306386,80.70014672461997,66.0280106597717,21.75079379131157,15.063440946113916,6.40074187251637,60.24653315580984,chickpea
13.902860969559283,79.94735173461655,83.86349882369188,24.490244736356168,16.58106290040999,6.298631831618616,36.0966405332167,chickpea
39.699340086335006,87.81002903772887,76.19871390841679,23.89423306063495,19.730537749992465,6.74717137600552,33.56497728464066,chickpea
